Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,approxGT,6,1,5e-05,0.00020626762125175446,0.0017281967448070645,0.5479951397326853
EfficientNet-b0,approxGT,6,2,5e-05,0.00011046321742469445,0.0012091895332559943,0.707168894289186
EfficientNet-b0,approxGT,6,3,5e-05,7.640569674549624e-05,0.001039044582284987,0.7424058323207776
EfficientNet-b0,approxGT,6,4,5e-05,5.9291603974998e-05,0.0011080146068707108,0.7387606318347509
EfficientNet-b0,approxGT,6,5,5e-05,4.7961697418941185e-05,0.0011305209482088685,0.741190765492102
EfficientNet-b0,approxGT,6,6,5e-05,4.061555955559015e-05,0.0011834392789751291,0.7339003645200486
EfficientNet-b0,approxGT,6,7,5e-05,3.6503333831205964e-05,0.0010499678319320083,0.7654921020656136
EfficientNet-b0,approxGT,6,8,5e-05,3.091566395596601e-05,0.0010578272631391883,0.764277035236938
EfficientNet-b0,approxGT,6,9,5e-05,2.90437055809889e-05,0.0010518135968595743,0.7715674362089915
EfficientNet-b0,approxGT,6,10,5e-05,2.4627017410239205e-05,0.001166915288195014,0.7484811664641555
EfficientNet-b0,approxGT,6,11,5e-05,2.278725332871545e-05,0.0012395873200148344,0.7569866342648846
EfficientNet-b0,approxGT,6,12,5e-05,2.021157524723094e-05,0.0011865952983498573,0.7521263669501823
EfficientNet-b0,approxGT,6,13,5e-05,1.914968561322894e-05,0.0012329815654084086,0.7436208991494532
EfficientNet-b0,approxGT,6,14,5e-05,1.8988503143191338e-05,0.0011763059301301837,0.778857837181045
EfficientNet-b0,approxGT,6,15,5e-05,1.6536880139028654e-05,0.0011498468229547143,0.7691373025516404
EfficientNet-b0,approxGT,6,16,5e-05,1.5847032045712695e-05,0.0012898589484393597,0.7654921020656136
EfficientNet-b0,approxGT,6,17,5e-05,1.4697744518343825e-05,0.0011163526214659214,0.7715674362089915
EfficientNet-b0,approxGT,6,18,5e-05,1.4389077477972023e-05,0.001165078952908516,0.7764277035236938
EfficientNet-b0,approxGT,6,19,5e-05,1.3048292203166056e-05,0.0011468989541754127,0.7910085054678008
EfficientNet-b0,approxGT,6,20,5e-05,1.2272558706172276e-05,0.001326691242866218,0.7533414337788579
EfficientNet-b0,approxGT,7,1,5e-05,0.00020582822617143393,0.0018242205260321498,0.5047732696897375
EfficientNet-b0,approxGT,7,2,5e-05,0.00011156097025377676,0.0010915443999692798,0.6897374701670644
EfficientNet-b0,approxGT,7,3,5e-05,7.659161929041147e-05,0.0008079165127128363,0.788782816229117
EfficientNet-b0,approxGT,7,4,5e-05,5.948447869741358e-05,0.0008081408450379968,0.7732696897374701
EfficientNet-b0,approxGT,7,5,5e-05,4.946106128045358e-05,0.0008113895310088992,0.7637231503579952
EfficientNet-b0,approxGT,7,6,5e-05,4.068677299073897e-05,0.0008719986071810126,0.7720763723150358
EfficientNet-b0,approxGT,7,7,5e-05,3.6927674955222756e-05,0.0007788604707457125,0.7720763723150358
EfficientNet-b0,approxGT,7,8,5e-05,3.173187360516749e-05,0.0008952814387157559,0.7756563245823389
EfficientNet-b0,approxGT,7,9,5e-05,2.8524968001875095e-05,0.0010058404877781868,0.7577565632458234
EfficientNet-b0,approxGT,7,10,5e-05,2.549568671383895e-05,0.0009635440655983984,0.7565632458233891
EfficientNet-b0,approxGT,7,11,5e-05,2.2065447410568595e-05,0.0009425319731235504,0.7637231503579952
EfficientNet-b0,approxGT,7,12,5e-05,2.1036768885096535e-05,0.0010392096592113376,0.7601431980906921
EfficientNet-b0,approxGT,7,13,5e-05,1.8824417566065677e-05,0.0010615483624860644,0.7482100238663485
EfficientNet-b0,approxGT,7,14,5e-05,1.757284735504072e-05,0.0010347216157242656,0.7625298329355609
EfficientNet-b0,approxGT,7,15,5e-05,1.615757355466485e-05,0.0010081923101097345,0.7613365155131265
EfficientNet-b0,approxGT,7,16,5e-05,1.545139093650505e-05,0.0010781640885397792,0.7613365155131265
EfficientNet-b0,approxGT,7,17,5e-05,1.466528010496404e-05,0.0010631466284394264,0.7684964200477327
EfficientNet-b0,approxGT,7,18,5e-05,1.4142231520963833e-05,0.001092485268600285,0.7720763723150358
EfficientNet-b0,approxGT,7,19,5e-05,1.3138050235284027e-05,0.001178364153020084,0.7517899761336515
EfficientNet-b0,approxGT,7,20,5e-05,1.185733617603546e-05,0.0011928749736398458,0.7625298329355609
EfficientNet-b0,approxGT,8,1,5e-05,0.00020719919120892882,0.0017656453419476748,0.490613266583229
EfficientNet-b0,approxGT,8,2,5e-05,0.0001087391865439713,0.0012177163735032082,0.6608260325406758
EfficientNet-b0,approxGT,8,3,5e-05,7.470052514690906e-05,0.001151764183305204,0.6958698372966208
EfficientNet-b0,approxGT,8,4,5e-05,5.7908084272639826e-05,0.0014507530722767115,0.704630788485607
EfficientNet-b0,approxGT,8,5,5e-05,4.817388253286481e-05,0.0011076083173975348,0.7421777221526908
EfficientNet-b0,approxGT,8,6,5e-05,4.062127118231729e-05,0.001486920635215938,0.7171464330413017
EfficientNet-b0,approxGT,8,7,5e-05,3.362724601174705e-05,0.001410763361491263,0.6846057571964956
EfficientNet-b0,approxGT,8,8,5e-05,2.897751073760446e-05,0.0015413077780976892,0.7058823529411765
EfficientNet-b0,approxGT,8,9,5e-05,2.7162559490534477e-05,0.0015267268754541874,0.6983729662077597
EfficientNet-b0,approxGT,8,10,5e-05,2.4840232072165236e-05,0.0018947174539789557,0.6971214017521903
EfficientNet-b0,approxGT,8,11,5e-05,2.3647216949029826e-05,0.0017477177316322923,0.7246558197747184
EfficientNet-b0,approxGT,8,12,5e-05,1.9727864128071815e-05,0.0018681964138522744,0.6971214017521903
EfficientNet-b0,approxGT,8,13,5e-05,1.8897319023380987e-05,0.0018080075969919562,0.6971214017521903
EfficientNet-b0,approxGT,8,14,5e-05,1.6648846212774515e-05,0.0018980400636792183,0.72090112640801
EfficientNet-b0,approxGT,8,15,5e-05,1.6210517060244456e-05,0.0018004878656938672,0.7196495619524406
EfficientNet-b0,approxGT,8,16,5e-05,1.6255982700386085e-05,0.0018952243262901902,0.723404255319149
EfficientNet-b0,approxGT,8,17,5e-05,1.4567302969226148e-05,0.0020282173063606024,0.7171464330413017
EfficientNet-b0,approxGT,8,18,5e-05,1.3826475878886413e-05,0.0019211997278034687,0.7033792240300375
EfficientNet-b0,approxGT,8,19,5e-05,1.4272050066210795e-05,0.0020521986298263073,0.6833541927409261
EfficientNet-b0,approxGT,8,20,5e-05,1.2595253792824224e-05,0.002070157788693905,0.6946182728410513
EfficientNet-b0,approxGT,9,1,5e-05,0.00020950591715518385,0.0016602316172793508,0.5428921568627451
EfficientNet-b0,approxGT,9,2,5e-05,0.0001120262750191614,0.0008923436398617923,0.7634803921568627
EfficientNet-b0,approxGT,9,3,5e-05,7.747811469016597e-05,0.0007183948764577508,0.8174019607843137
EfficientNet-b0,approxGT,9,4,5e-05,6.113643757998943e-05,0.0006992064882069826,0.8284313725490197
EfficientNet-b0,approxGT,9,5,5e-05,4.9481881433166564e-05,0.0007173275225795805,0.8308823529411765
EfficientNet-b0,approxGT,9,6,5e-05,4.4145275751361623e-05,0.0007056294707581401,0.8345588235294118
EfficientNet-b0,approxGT,9,7,5e-05,3.7199359212536365e-05,0.0007331004017032683,0.8247549019607843
