Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LogGC,9,18,5e-05,1.843112477217801e-05,0.0009900584118440747,0.8161764705882353
EfficientNet-b0,LogGC,9,19,5e-05,1.7992573702940717e-05,0.0010527132544666529,0.8333333333333334
EfficientNet-b0,LogGC,9,20,5e-05,1.7666501662461087e-05,0.0010505891405045986,0.8137254901960784
EfficientNet-b0,LogGC,10,1,5e-05,0.00021731572633143514,0.0015272332821041346,0.5890083632019116
EfficientNet-b0,LogGC,10,2,5e-05,0.0001326252386206761,0.0009567899396643043,0.7407407407407407
EfficientNet-b0,LogGC,10,3,5e-05,9.697701170807704e-05,0.0008642119355499744,0.7634408602150538
EfficientNet-b0,LogGC,10,4,5e-05,7.779571024002507e-05,0.0008658631704747677,0.7562724014336918
EfficientNet-b0,LogGC,10,5,5e-05,6.211143045220524e-05,0.0008525120792910457,0.7562724014336918
EfficientNet-b0,LogGC,10,6,5e-05,5.3901476348983124e-05,0.0008999117999337614,0.7634408602150538
EfficientNet-b0,LogGC,10,7,5e-05,4.6085733629297465e-05,0.0008582802838645875,0.7765830346475507
EfficientNet-b0,LogGC,10,8,5e-05,4.293117672204971e-05,0.0009257301571778953,0.7777777777777778
EfficientNet-b0,LogGC,10,9,5e-05,3.659628418972716e-05,0.0008955979137681425,0.7837514934289128
EfficientNet-b0,LogGC,10,10,5e-05,3.2367530366173014e-05,0.0009754893253557384,0.7813620071684588
EfficientNet-b0,LogGC,10,11,5e-05,2.997276715177577e-05,0.0010340835433453321,0.7849462365591398
EfficientNet-b0,LogGC,10,12,5e-05,2.837515603459906e-05,0.0011312097776681185,0.7813620071684588
EfficientNet-b0,LogGC,10,13,5e-05,2.5474064386799e-05,0.0011492138728499413,0.7861409796893668
EfficientNet-b0,LogGC,10,14,5e-05,2.3023214453132823e-05,0.0010868320241570473,0.7861409796893668
EfficientNet-b0,LogGC,10,15,5e-05,2.1950332666165195e-05,0.0011543415021151304,0.7813620071684588
EfficientNet-b0,LogGC,10,16,5e-05,2.1457430193549953e-05,0.0011838767677545547,0.7897252090800478
EfficientNet-b0,LogGC,10,17,5e-05,1.948900353454519e-05,0.0012255182955414057,0.7646356033452808
EfficientNet-b0,LogGC,10,18,5e-05,1.7431981177651323e-05,0.0013052021386101842,0.7825567502986858
EfficientNet-b0,LogGC,10,19,5e-05,1.755255834723357e-05,0.001208378467708826,0.7849462365591398
EfficientNet-b0,LogGC,10,20,5e-05,1.5257550330716185e-05,0.0011807549744844437,0.7956989247311828
